C,MN,SI,S,CR,NI,MO,AL,TI,V,B,W,CO,H2,N,O2,Ladle_No.,Ladle_Life,LF Chamber Out Temp,Casting Temp,Liquidus Temp,Super-heat,Cast Time,Casting Speed,Defect
0.112,0.47,0.52,0.007,8.5,0.11,0.952,0.024,0.001,0.027,0.0001,0.006,0.019,1.45,75,0,9,5,1567,1567,1500,67,30,2.39,1
0.17,0.54,0.31,0.001,1.67,1.43,0.261,0.028,0.003,0.007,0.0002,0.004,0.03,1.52,45,0,4,17,1565,1565,1507,58,35,2.28,0
0.169,0.55,0.3,0.003,1.66,1.44,0.262,0.021,0.002,0.005,0.0001,0.005,0.025,1.42,66,0,5,6,1545,1531,1489,42,35,2.46,1
0.157,0.56,0.26,0.007,1.66,1.4,0.274,0.029,0.002,0.006,0.0001,0.007,0.019,1.42,64,0,12,18,1560,1560,1507,53,30,2.44,1
0.416,0.85,0.23,0.0015,1.12,0.1,0.263,0.027,0.002,0.004,0.0001,0,0.006,0.96,59,0,10,16,1558,1547,1492,55,32,6.29,1
0.412,0.87,0.27,0.0004,1.12,0.06,0.263,0.027,0.003,0.009,0.0002,0.002,0.005,1.1,85,0,4,16,1563,1549,1491,58,32,6.32,1
0.412,0.86,0.26,0.0017,1.14,0.08,0.26,0.023,0.002,0.005,0.0001,0.001,0.007,0.9,78,0,11,3,1563,1545,1492,53,35,6.34,1
0.419,0.88,0.31,0.0002,1.14,0.07,0.263,0.026,0.003,0.005,0.0001,0.001,0.007,0.92,72,0,11,12,1564,1545,1492,53,35,6.13,1
0.409,0.85,0.24,0.0059,1.12,0.11,0.256,0.023,0.002,0.006,0.0001,0.001,0.007,0.89,87,0,9,21,1560,1547,1492,55,26,6.25,1
0.419,0.72,0.27,0.001,0.8,1.7,0.235,0.024,0.003,0.004,0.0001,0.006,0.06,1.35,53,0,10,13,1541,1541,1488,53,40,2.1,1
0.411,0.9,0.3,0.03,1.14,0.07,0.199,0.036,0.002,0.006,0.0002,0.001,0.007,1.24,66,0,4,5,1541,1541,1493,48,30,2.46,1
0.445,0.87,0.35,0.036,1.1,0.11,0.202,0.034,0.003,0.005,0.0002,0.002,0.008,1.25,58,0,2,15,1555,1537,1493,44,30,2.31,1
0.406,0.87,0.29,0.032,1.21,0.08,0.197,0.021,0.002,0.007,0.0002,0.003,0.007,1.39,62,0,5,8,1540,1540,1507,49,35,2.43,1
0.189,0.65,0.22,0.011,0.17,0.17,0.303,0.027,0.001,0.004,0.0001,0.001,0.004,0.87,56,0,5,7,1591,1567,1513,54,34,5.01,1
0.189,0.66,0.28,0.001,0.17,0.16,0.314,0.027,0.002,0.013,0.0001,0,0.004,0.91,52,0,6,14,1587,1573,1513,60,34,5.05,1
0.421,0.8,0.26,0.001,0.13,0.1,0.033,0.024,0.001,0.024,0,0,0.003,1.34,65,0,9,23,1533,1533,1494,39,30,2.46,1
0.433,0.8,0.24,0.002,0.13,0.1,0.029,0.03,0.002,0.026,0.0001,0.001,0.003,1.23,48,0,10,3,1549,1533,1494,39,28,2.4,0
0.428,0.78,0.23,0.003,0.23,0.05,0.019,0.023,0.001,0.025,0.0001,0,0.002,1.3,53,0,9,26,1532,1532,1494,38,54,2.29,1
0.415,0.79,0.26,0.002,0.15,0.07,0.028,0.031,0.002,0.032,0.0001,0.001,0.003,1.36,57,0,6,3,1531,1531,1494,37,30,2.46,1
0.421,0.78,0.22,0.002,0.14,0.08,0.032,0.024,0.001,0.021,0.0001,0,0.003,1.28,49,0,9,29,1533,1533,1494,39,30,2.18,1
0.41,0.8,0.29,0.001,0.14,0.06,0.016,0.031,0.002,0.026,0.0001,0,0.003,1.32,52,0,7,12,1547,1535,1494,41,30,1.65,1
0.43,0.78,0.25,0.002,0.12,0.1,0.018,0.021,0.002,0.024,0.0001,0.001,0.004,1.41,50,0,3,2,1554,1535,1494,41,30,2.49,0
0.428,0.79,0.28,0.002,0.13,0.05,0.023,0.027,0.002,0.021,0.0001,0,0.003,1.37,46,0,6,10,1531,1531,1494,37,82,2.12,1
0.42,0.78,0.27,0.002,0.14,0.09,0.04,0.024,0.002,0.03,0.0001,0.001,0.003,1.3,52,0,6,12,1536,1536,1594,42,30,2.45,1
0.428,0.8,0.27,0.001,0.13,0.07,0.026,0.022,0.001,0.024,0,0.001,0.003,1.22,52,0,7,19,1530,1530,1494,36,30,2.38,1
0.446,0.78,0.29,0.001,0.14,0.11,0.036,0.022,0.003,0.025,0.0001,0,0.003,1.32,52,0,11,8,1534,1534,1494,40,35,2.13,0
0.446,0.78,0.29,0.001,0.14,0.11,0.036,0.022,0.003,0.025,0.0001,0,0.003,1.32,52,0,11,8,1534,1534,1494,40,35,2.13,0
0.44,0.8,0.24,0.006,0.13,0.05,0.022,0.032,0.001,0.024,0.0001,0.001,0.003,1.34,55,0,3,10,1532,1532,1494,38,30,2.19,1
0.427,0.8,0.27,0.001,0.22,0.07,0.032,0.026,0.001,0.024,0.0001,0.001,0.003,1.36,52,0,11,11,1534,1534,1494,40,30,2.5,1
0.444,0.79,0.28,0.001,0.12,0.06,0.026,0.028,0.001,0.023,0,0.001,0.003,1.35,48,0,10,23,1533,1533,1494,39,25,2.25,1
0.428,0.8,0.23,0.001,0.14,0.06,0.026,0.033,0.001,0.023,0.0001,0.001,0.002,1.15,58,0,7,25,1534,1534,1494,40,25,2.44,1
0.439,0.81,0.25,0.002,0.13,0.09,0.039,0.027,0.001,0.022,0.0001,0.002,0.004,1.3,67,0,11,14,1547,1534,1494,40,29,1.68,0
0.425,0.8,0.25,0.001,0.13,0.14,0.042,0.028,0.001,0.023,0.0001,0.002,0.004,1.26,53,0,7,27,1534,1534,1494,40,30,2.34,1
0.434,0.78,0.27,0.001,0.13,0.06,0.019,0.029,0.002,0.025,0,0.002,0.003,1.39,53,0,7,28,1534,1534,1494,40,30,2.43,0
0.44,0.79,0.26,0.001,0.13,0.12,0.031,0.031,0.001,0.024,0.0001,0.001,0.003,1.29,50,0,11,17,1540,1540,1494,46,30,2.25,1
0.414,0.78,0.25,0.001,0.12,0.07,0.029,0.026,0.002,0.024,0.0001,0.001,0.003,1.26,54,0,10,27,1533,1533,1494,39,30,2.45,1
0.426,0.8,0.27,0.0072,0.15,0.14,0.052,0.037,0.001,0.027,0.0001,0.001,0.005,1.36,55,0,5,5,1534,1534,1494,40,30,2.22,1
0.429,0.8,0.23,0.0014,0.12,0.07,0.032,0.033,0.002,0.023,0.0001,0.001,0.003,1.3,42,0,10,17,1535,1535,1494,41,30,2.33,1
0.419,0.8,0.26,0.0022,0.14,0.09,0.033,0.034,0.003,0.025,0,0.001,0.004,1.36,50,0,11,6,1533,1533,1494,39,30,2.43,1
0.441,0.79,0.24,0.0005,0.14,0.12,0.044,0.029,0.003,0.028,0,0,0.004,1.31,45,0,5,9,1536,1536,1494,42,30,2.32,0
0.44,0.79,0.28,0.0012,0.13,0.06,0.027,0.032,0.001,0.025,0,0.001,0.003,1.42,46,0,5,13,1536,1536,1494,42,35,2.47,1
0.421,0.79,0.26,0.0031,0.14,0.06,0.034,0.03,0.001,0.024,0,0,0.003,1.37,40,0,5,15,1536,1535,1494,41,27,2.5,1
0.42,0.78,0.22,0.0016,0.13,0.05,0.029,0.021,0.001,0.022,0,0,0.003,1.35,52,0,6,23,1530,1530,1494,36,30,2.19,1
0.451,0.79,0.24,0.0026,0.12,0.06,0.041,0.024,0.002,0.021,0.0001,0.001,0.004,1.26,64,0,1,17,1540,1540,1494,46,33,2.18,1
0.436,0.83,0.31,0.0004,0.13,0.05,0.037,0.025,0.002,0.024,0.0001,0.001,0.003,1.38,45,0,5,18,1535,1535,1494,41,30,2.34,1
0.43,0.78,0.23,0.0041,0.13,0.11,0.042,0.028,0.001,0.024,0.0001,0,0.004,1.45,70,0,5,23,1534,1534,1494,40,35,2.48,0
0.419,0.78,0.24,0.0024,0.12,0.07,0.035,0.031,0.001,0.022,0.0001,0.001,0.004,1.33,49,0,5,19,1546,1532,1494,38,30,2.42,1
0.444,0.79,0.25,0.0037,0.14,0.15,0.052,0.022,0.001,0.026,0.0002,0.005,0.004,1.39,73,0,1,23,1543,1534,1494,40,30,2.42,1
0.462,0.8,0.26,0.0018,0.13,0.08,0.032,0.036,0.001,0.032,0.0001,0.001,0.003,1.37,59,0,4,14,1534,1534,1494,40,30,2.16,0
0.428,0.81,0.24,0.0035,0.15,0.05,0.029,0.018,0.002,0.021,0.0001,0.001,0.003,1.34,55,0,6,31,1529,1529,1494,35,30,2.11,1
0.421,0.78,0.26,0.0071,0.12,0.05,0.026,0.02,0.002,0.024,0.0001,0.001,0.003,1.35,67,0,5,18,1551,1551,1502,49,35,2.16,1
0.435,0.79,0.25,0.001,0.13,0.07,0.033,0.023,0.001,0.024,0.0001,0,0.003,1.34,72,0,11,27,1535,1535,1494,41,30,2.26,1
0.418,0.78,0.27,0.003,0.13,0.08,0.037,0.026,0.003,0.025,0.0001,0.001,0.004,1.45,67,0,11,29,1534,1534,1494,40,30,2.1,0
0.417,0.79,0.24,0.0023,0.13,0.07,0.042,0.033,0.002,0.028,0.0001,0.002,0.005,1.44,53,0,9,5,1534,1534,1494,40,30,2.1,1
0.422,0.8,0.25,0.0047,0.12,0.07,0.031,0.04,0.002,0.027,0.0001,0.002,0.004,1.34,50,0,4,21,1537,1537,1494,43,30,2.27,1
0.428,0.81,0.22,0.0008,0.13,0.07,0.027,0.03,0.001,0.033,0.0001,0.001,0.004,1.39,47,0,9,8,1534,1534,1494,40,30,2.23,1
0.421,0.81,0.23,0.001,0.12,0.06,0.023,0.025,0.001,0.019,0.0001,0,0.003,1.36,60,0,9,10,1536,1536,1494,42,30,2.36,1
0.439,0.8,0.27,0.0011,0.14,0.06,0.027,0.029,0.002,0.022,0.0001,0,0.003,1.3,37,0,4,26,1534,1534,1494,40,30,2.21,0
0.445,0.79,0.24,0.0009,0.12,0.17,0.054,0.031,0.001,0.02,0.0001,0.003,0.005,1.4,48,0,12,17,1536,1536,1494,42,30,2.49,1
0.418,0.81,0.26,0.0038,0.14,0.08,0.019,0.028,0.001,0.026,0.0001,0.001,0.003,1.39,53,0,9,14,1532,1532,1494,38,30,2.3,1
0.428,0.78,0.25,0.0062,0.13,0.04,0.026,0.032,0.001,0.028,0.0001,0.001,0.003,1.3,44,0,3,13,1534,1534,1494,40,30,2.48,1
0.433,0.8,0.3,0.0005,0.14,0.09,0.03,0.02,0.002,0.03,0.0001,0.003,0.004,1.38,39,0,3,10,1533,1533,1494,39,30,2.19,0
0.428,0.8,0.26,0.0016,0.15,0.09,0.038,0.024,0.002,0.027,0.0001,0.003,0.005,1.26,50,0,12,24,1529,1529,1494,35,30,2.44,1
0.422,0.8,0.23,0.0014,0.13,0.09,0.037,0.031,0.001,0.029,0.0001,0.001,0.004,1.36,57,0,6,11,1530,1530,1494,36,30,2.22,1
0.447,0.79,0.29,0.001,0.15,0.08,0.033,0.028,0.002,0.024,0.0001,0.002,0.006,1.39,52,0,6,12,1534,1534,1494,40,30,2.22,1
0.161,0.82,0.24,0.0204,1.03,1.24,0.238,0.029,0.002,0.005,0.0003,0.004,0.028,1.47,65,0,5,29,1565,1565,1507,58,25,2.16,1
0.605,0.87,0.2,0.0031,0.18,0.09,0.029,0.028,0.002,0.006,0,0.001,0.005,0.86,53,0,3,11,1551,1536,1479,57,30,5.8,1
0.318,0.57,0.3,0.0005,1.07,0.43,0.234,0.031,0.003,0.014,0.0001,0.001,0.006,0.86,52,0,10,16,1570,1555,1500,55,33,4.7,1
0.475,0.73,0.18,0.008,0.24,0.09,0.037,0.031,0.01,0.006,0.0001,0.001,0.004,0.92,49,0,10,10,1560,1548,1491,57,40,4.94,1
0.479,0.75,0.25,0.006,0.25,0.07,0.035,0.021,0.014,0.006,0.0001,0.002,0.004,0.9,64,0,11,8,1558,1542,1491,51,40,4.77,1
0.47,0.75,0.23,0.01,0.23,0.07,0.033,0.027,0.009,0.005,0.0001,0.001,0.004,0.93,55,0,2,39,1544,1544,1491,53,37,5.14,1
0.47,0.73,0.22,0.0126,0.22,0.05,0.026,0.028,0.011,0.004,0.0001,0.001,0.004,0.92,45,0,4,20,1560,1542,1491,51,36,5.09,1
0.168,0.53,0.28,0.021,0.99,3.4,0.211,0.031,0.003,0.007,0.0002,0.011,0.066,1.5,79,0,5,16,1556,1556,1501,55,40,2.27,0
0.168,0.53,0.28,0.021,0.99,3.4,0.211,0.031,0.003,0.007,0.0002,0.011,0.066,1.5,79,0,5,16,1556,1556,1501,55,40,2.27,0
0.306,0.77,0.24,0.001,1.07,0.44,0.23,0.03,0.002,0.06,0.0001,0.003,0.006,0.98,70,0,5,6,1573,1561,1499,62,41,5.7,1
0.471,0.98,0.22,0.0011,1.07,0.56,1.006,0.031,0.002,0.121,0.0002,0.004,0.013,0.96,55,0,11,18,1568,1552,1485,67,37,5.13,1
0.465,1.04,0.28,0.0023,1.06,0.55,1.005,0.029,0.003,0.123,0.0002,0.004,0.01,0.96,69,0,5,12,1566,1555,1485,70,40,5.28,1
0.456,1,0.23,0.0003,1.06,0.6,1.003,0.032,0.002,0.109,0.0002,0.004,0.008,0.92,55,0,6,9,1569,1555,1485,70,47,4.58,1
0.177,1.3,0.26,0.008,1.19,0.08,0.036,0.028,0.003,0.01,0.0002,0.001,0.006,1.38,96,0,7,20,1559,1559,1508,51,30,2.48,1
0.203,1.3,0.32,0,1.25,0.128,0.049,0.029,0.0051,0.01,0,0.001,0.01,1.46,95,0,10,21,1569,1569,1508,61,30,2.36,1
0.172,0.55,0.34,0.004,0.96,3.43,0.242,0.028,0.003,0.004,0.0002,0.009,0.063,1.32,55,0,12,24,1563,1563,1500,63,35,2.4,0
0.172,0.55,0.34,0.004,0.96,3.43,0.242,0.028,0.003,0.004,0.0002,0.009,0.063,1.32,55,0,12,24,1563,1563,1500,63,35,2.4,0
0.169,0.52,0.27,0.0045,0.99,3.43,0.235,0.029,0.002,0.007,0.0002,0.009,0.06,1.38,80,0,2,5,1557,1557,1500,57,30,1.72,1
0.164,0.54,0.27,0.006,0.99,3.45,0.245,0.035,0.002,0.006,0.0002,0.012,0.079,1.29,68,0,4,18,1558,1558,1500,58,30,2.49,1
0.174,0.58,0.33,0.01,1.06,3.46,0.238,0.02,0.002,0.006,0.0002,0.009,0.06,0,69,0,9,7,1566,1566,1500,66,30,2.47,0
0.174,0.58,0.33,0.01,1.06,3.46,0.238,0.02,0.002,0.006,0.0002,0.009,0.06,0,69,0,9,7,1566,1566,1500,66,30,2.47,0
0.157,0.51,0.32,0.006,0.95,3.43,0.236,0.032,0.003,0.005,0.0002,0.01,0.066,1.4,55,0,9,14,1555,1555,1500,55,35,2.4,0
0.156,0.5,0.25,0.01,0.96,3.42,0.234,0.028,0.002,0.004,0.0001,0.008,0.068,0.86,54,0,5,18,1557,1557,1500,57,30,2.34,0
0.177,0.53,0.32,0.002,0.95,3.46,0.234,0.02,0.003,0.004,0.0003,0.009,0.072,1.47,57,0,12,5,1552,1552,1500,52,30,2.42,1
0.406,1.02,0.28,0.008,1.11,0.07,0.221,0.025,0.002,0.007,0.0002,0.002,0.007,1.52,58,0,11,17,1560,1542,1492,50,30,2.26,0
0.406,1.02,0.28,0.008,1.11,0.07,0.221,0.025,0.002,0.007,0.0002,0.002,0.007,1.52,58,0,11,17,1560,1542,1492,50,30,2.26,0
0.406,1.02,0.28,0.008,1.11,0.07,0.221,0.025,0.002,0.007,0.0002,0.002,0.007,1.52,58,0,11,17,1560,1542,1492,50,30,2.26,0
0.19,0.5,0.41,0.005,12.71,0.14,0.039,0.016,0,0.022,0.0002,0.01,0.021,1.92,340,0,4,11,1548,1548,1487,61,35,2.42,1
0.205,0.49,0.36,0.007,12.89,0.14,0.031,0.023,0,0.021,0.0003,0.01,0.022,1.08,322,0,9,2,1548,1548,1487,61,30,2.31,1
0.191,0.5,0.36,0.008,12.52,0.17,0.059,0.02,0.001,0.027,0.0003,0.008,0.022,1.78,369,0,12,14,1544,1544,1487,57,50,2.15,1
0.16,0.52,0.28,0.003,0.97,3.44,0.254,0.029,0.003,0.005,0.0002,0.012,0.072,1.34,60,0,6,6,1545,1545,1489,56,30,2.41,0
0.441,0.74,0.22,0.002,1.17,0.15,0.035,0.032,0.002,0.005,0.0002,0.003,0.007,1.38,59,0,5,22,1536,1536,1491,45,30,2.33,0
0.162,0.54,0.31,0.002,0.98,3.41,0.241,0.031,0.002,0.016,0.0002,0.011,0.069,1.31,55,0,5,4,1556,1556,1500,45,30,2.13,0
0.199,0.54,0.43,0.01,13.29,0.12,0.029,0.016,0,0.03,0.0003,0.01,0.024,1.74,403,0,5,26,1555,1555,1487,68,30,2.15,0
0.456,0.73,0.24,0.009,1.18,0.07,0.036,0.025,0.002,0.005,0.0002,0.003,0.007,1.41,71,0,5,4,1541,1556,1500,56,35,2.5,0
0.15,1.17,0.24,0.002,0.16,0.22,0.045,0.034,0.002,0.006,0.0001,0.003,0.005,1.36,52,0,7,7,1563,1563,1513,50,40,2.24,1
0.421,0.75,0.25,0.001,1.21,0.09,0.047,0.026,0.002,0.005,0.0001,0.001,0.007,1.55,50,0,6,19,1545,1545,1491,54,30,2.24,1
0.157,0.53,0.26,0.003,1.52,1.52,0.276,0.025,0.002,0.009,0.0002,0.005,0.028,1.23,102,0,6,24,1565,1565,1508,57,30,2.1,1
0.412,0.85,0.32,0.001,1.19,0.05,0.283,0.019,0.002,0.006,0.0001,0.002,0.006,0.9,50,0,2,8,1557,1560,1492,68,50,4.82,1
0.16,0.5,0.29,0.007,1.58,1.61,0.268,0.023,0.002,0.006,0.0002,0.007,0.03,1.27,66,0,11,24,1561,1561,1508,53,30,2.16,1
0.166,0.51,0.24,0.005,1.55,1.45,0.256,0.016,0.002,0.005,0.0001,0.004,0.015,1.42,54,0,2,15,1563,1563,1508,55,30,2.13,1
0.162,0.55,0.29,0.005,1.06,3.4,0.231,0.021,0.002,0.005,0.0002,0.01,0.062,1.35,60,0,2,16,1558,1558,1500,58,30,2.4,0
0.329,0.86,0.44,0.001,1.71,0.38,0.421,0.024,0.003,0.112,0.0002,0.002,0.013,0.86,42,0,3,19,1566,1553,1496,57,42,4.72,1
0.331,0.86,0.45,0.001,1.73,0.27,0.424,0.024,0.003,0.116,0.0002,0.002,0.008,0.92,55,0,3,20,1563,1551,1496,55,43,4.64,1
0.165,0.52,0.26,0.009,0.97,3.42,0.236,0.028,0.002,0.006,0.0002,0.009,0.067,1.43,58,0,5,5,1551,1551,1500,51,35,2.34,1
0.331,0.87,0.39,0,1.73,0.252,0.435,0.028,0.0036,0.117,0,0.003,0.011,0.98,79,0,2,18,1568,1547,1496,51,33,4.84,1
0.166,0.51,0.27,0.003,0.97,3.41,0.233,0.031,0.002,0.004,0.0001,0.009,0.068,1.4,59,0,5,6,1545,1531,1489,42,35,2.49,1
0.132,1.18,0.23,0.001,0.16,0.06,0.028,0.028,0.002,0.056,0.0001,0.001,0.005,1.45,134,0,2,21,1545,1531,1489,42,35,2.18,1
0.03,0.39,0.36,0.004,12.85,6.06,2.084,0.031,0.116,0.037,0,0.025,0.08,2.74,100,0,12,2,1557,1534,1475,59,30,1.67,1
0.168,0.55,0.27,0.01,1.57,1.41,0.265,0.017,0.002,0.006,0.0002,0.005,0.03,1.39,72,0,2,26,1545,1531,1489,42,35,2.31,1
0.157,0.53,0.28,0.006,0.98,3.54,0.238,0.026,0.002,0.004,0.0001,0.009,0.058,1.36,73,0,4,20,1555,1555,1500,55,30,2.46,1
0.15,0.53,0.3,0.011,1.56,1.44,0.27,0.03,0.002,0.007,0.0002,0.005,0.028,1.36,73,0,5,23,1563,1563,1508,55,35,2.37,1
0.166,0.53,0.28,0.001,1.6,1.68,0.26,0.029,0.002,0.007,0.0002,0.007,0.038,1.38,57,0,12,8,1562,1562,1506,56,35,2.16,1
0.158,0.53,0.29,0.008,0.98,3.41,0.231,0.03,0.002,0.004,0.0002,0.009,0.079,1.42,67,0,5,26,1553,1553,1500,53,30,2.19,1
0.137,0.96,0.31,0.032,1.12,1.54,0.122,0.034,0.002,0.006,0.0002,0.004,0.036,1.36,60,0,9,25,1561,1561,1506,55,30,2.18,1
0.165,0.53,0.27,0.008,0.98,3.43,0.233,0.031,0.002,0.011,0.0001,0.008,0.07,1.44,63,0,11,5,1565,1553,1500,53,30,1.65,0
0.151,0.53,0.23,0.005,1.56,1.5,0.254,0.024,0.002,0.005,0.0001,0.004,0.033,1.49,81,0,9,28,1561,1561,1508,53,25,2.31,0
0.29,0.67,0.28,0.003,3.29,0.44,0.496,0.026,0.002,0.007,0.0001,0.001,0.013,1.06,83,0,10,4,1573,1556,1496,60,42,5.92,1
0.16,0.57,0.31,0.005,0.99,3.46,0.229,0.017,0.002,0.004,0.0001,0.008,0.074,1.34,63,0,3,3,1572,1553,1500,53,30,1.75,0
0.17,0.54,0.28,0.002,0.97,3.42,0.235,0.023,0.002,0.006,0.0001,0.009,0.067,1.4,50,0,6,26,1570,1552,1500,52,33,2.48,1
0.157,0.52,0.29,0.004,0.97,3.41,0.24,0.034,0.003,0.005,0.0001,0.009,0.061,1.26,65,0,11,16,1571,1557,1500,57,30,2.36,1
0.158,0.47,0.25,0.003,1.27,4.05,0.304,0.03,0.002,0.004,0.0001,0.011,0.064,1.3,62,0,3,12,1570,1570,1499,71,30,2.27,0
0.158,0.47,0.25,0.003,1.27,4.05,0.304,0.03,0.002,0.004,0.0001,0.011,0.064,1.3,62,0,3,12,1570,1570,1499,71,30,2.27,0
0.158,0.47,0.25,0.003,1.27,4.05,0.304,0.03,0.002,0.004,0.0001,0.011,0.064,1.3,62,0,3,12,1570,1570,1499,71,30,2.27,0
0.158,0.47,0.25,0.003,1.27,4.05,0.304,0.03,0.002,0.004,0.0001,0.011,0.064,1.3,62,0,3,12,1570,1570,1499,71,30,2.27,0
0.161,0.52,0.28,0.004,0.98,3.42,0.243,0.029,0.002,0.005,0.0001,0.009,0.062,1.42,59,0,10,17,1575,1557,1500,57,30,2.35,0
0.152,0.53,0.27,0.001,1.57,1.45,0.258,0.027,0.002,0.006,0.0002,0.005,0.02,1.33,70,0,2,5,1561,1561,1508,53,30,2.12,1
0.157,0.95,0.29,0.038,1.12,1.56,0.144,0.028,0.002,0.007,0.0002,0.004,0.033,0.87,62,0,4,13,1564,1564,1506,58,30,2.47,1
0.159,0.52,0.3,0.001,0.97,3.42,0.256,0.028,0.002,0.005,0.0001,0.01,0.057,1.37,80,0,5,3,1586,1555,1500,55,29,2.17,1
0.411,0.83,0.3,0.003,1.14,0.09,0.281,0.027,0.002,0.006,0.0001,0.002,0.007,0.96,50,0,5,17,1574,1558,1492,66,45,5.33,1
0.161,0.53,0.3,0.007,0.97,3.49,0.245,0.023,0.002,0.006,0.0002,0.011,0.045,1.3,80,0,12,15,1551,1551,1500,51,30,2.24,1
0.162,1.18,0.27,0.003,0.17,0.2,0.036,0.033,0.002,0.005,0.0001,0.002,0.005,1.42,61,0,2,27,1568,1568,1513,55,35,2.33,1
0.421,0.87,0.34,0.001,1.16,0.09,0.264,0.017,0.004,0.004,0.0002,0.001,0.006,0.92,55,0,7,16,1569,1555,1492,63,44,4.81,1
0.161,0.53,0.29,0.011,1.6,1.44,0.283,0.028,0.002,0.006,0.0002,0.006,0.044,1.31,60,0,4,2,1540,1540,1507,49,35,2.12,1
0.403,0.88,0.33,0,1.14,0.12,0.269,0.022,0.003,0.005,0.0002,0.002,0.007,0.9,48,0,4,6,1574,1563,1492,71,45,5.23,1
0.158,0.65,0.29,0.0013,1.67,1.4,0.264,0.031,0.002,0.006,0.0002,0.004,0.025,1.42,59,0,9,23,1568,1568,1506,62,25,2.24,1
0.186,0.86,0.38,0.005,13.02,0.19,0.033,0.009,0.001,0.05,0.0004,0.01,0.024,1.52,345,0,9,9,1550,1550,1486,64,35,2.44,0
0.416,0.85,0.31,0.001,1.15,0.14,0.26,0.022,0.002,0.008,0.0001,0,0.005,0.89,51,0,5,12,1550,1551,1492,59,35,5.05,1
0.187,0.86,0.33,0.005,13.05,0.18,0.03,0.013,0.001,0.051,0.0002,0.002,0.028,1.54,356,0,11,26,1544,1544,1486,58,30,2.22,1
0.16,0.52,0.36,0.004,1.07,3.41,0.236,0.04,0.003,0.006,0.0001,0.009,0.036,1.42,67,0,9,13,1555,1555,1500,55,30,2.21,0
0.406,1.03,0.29,0.005,1.11,0.08,0.217,0.029,0.002,0.005,0.0001,0,0.006,1.39,53,0,10,3,1553,1553,1492,61,30,2.28,1
0.189,0.86,0.35,0.003,13.1,0.1,0.03,0.01,0,0.052,0.0002,0.003,0.026,1.35,332,0,7,22,1552,1552,1486,66,35,2.4,1
0.404,0.85,0.36,0.001,1.17,0.09,0.283,0.02,0.003,0.005,0.0001,0.001,0.005,0.92,58,0,11,7,1581,1561,1492,69,50,4.9,1
0.312,0.75,0.26,0.001,1.08,0.44,0.215,0.024,0.002,0.071,0.0001,0.002,0.005,0.87,80,0,3,12,1567,1554,1499,55,30,5.52,1
0.18,1.38,0.28,0.001,0.17,0.71,0.512,0.015,0.002,0.007,0.0002,0.003,0.008,0.93,49,0,7,9,1576,1567,1507,60,30,5.08,1
0.423,0.77,0.29,0.002,0.86,1.96,0.288,0.022,0.002,0.013,0.0001,0.006,0.023,0.93,52,0,7,18,1558,1544,1486,58,40,5.75,1
0.32,0.95,0.26,0.006,0.13,0.11,0.062,0.024,0.001,0.006,0.0001,0.001,0.006,1.33,52,0,6,6,1557,1557,1501,56,30,2.16,1
0.331,0.98,0.43,0.002,0.15,0.1,0.039,0.032,0.003,0.008,0.0003,0.001,0.004,1.15,50,0,7,22,1558,1558,1501,57,30,2.12,1
0.322,0.96,0.25,0.001,0.12,0.07,0.04,0.022,0.001,0.004,0.0001,0.001,0.004,1.36,46,0,6,9,1551,1551,1501,50,30,2.16,1
0.324,0.98,0.23,0.001,0.12,0.06,0.04,0.025,0.002,0.006,0.0001,0.001,0.003,1.35,50,0,7,28,1549,1549,1501,48,30,2.34,1
0.316,0.97,0.26,0.001,0.12,0.13,0.048,0.026,0.002,0.006,0.0001,0.001,0.004,1.46,49,0,7,29,1548,1548,1501,47,30,2.14,1
0.337,0.98,0.25,0.005,0.15,0.06,0.04,0.026,0.001,0.004,0.0001,0.001,0.004,1.29,55,0,10,25,1552,1552,1501,51,30,2.31,1
0.327,0.97,0.26,0.003,0.13,0.06,0.039,0.031,0.002,0.005,0.0001,0.001,0.004,1.47,50,0,2,2,1501,1546,1501,45,30,2.18,1
0.325,0.95,0.21,0.004,0.11,0.07,0.035,0.027,0.002,0.005,0.0001,0.001,0.004,1.46,48,0,10,29,1550,1550,1501,49,30,2.13,1
0.321,0.99,0.24,0.002,0.12,0.05,0.023,0.032,0.002,0.004,0.0001,0.001,0.003,1.35,49,0,10,30,1551,1551,1501,50,27,2.49,1
0.301,0.61,0.25,0.002,3.33,0.42,0.475,0.021,0.003,0.01,0.0001,0.001,0.01,1.05,75,0,2,6,1577,1557,1496,61,37,5.68,1
0.333,1,0.3,0.003,0.11,0.06,0.063,0.028,0.002,0.007,0.0001,0.001,0.004,1.4,54,0,5,19,1551,1550,1501,49,30,2.29,1
0.323,0.95,0.24,0.005,0.12,0.05,0.024,0.02,0.001,0.006,0.0001,0.001,0.004,1.41,64,0,11,16,1548,1548,1501,47,30,2.23,1
0.162,0.51,0.35,0.003,0.95,3.43,0.233,0.026,0.003,0.007,0.0002,0.009,0.036,1.49,60,0,5,12,1559,1559,1500,59,30,2.13,1
0.417,0.85,0.34,0.005,1.14,0.23,0.27,0.01,0.002,0.009,0.0001,0.002,0.008,0.92,53,0,2,11,1570,1555,1492,63,46,5.25,1
0.325,0.96,0.21,0.005,0.13,0.03,0.019,0.03,0.001,0.005,0,0.001,0.003,1.42,51,0,2,12,1557,1557,1501,56,30,2.3,1
